valuedatetime,Month,datavalue,variable,units,sitecode,sitename,site-variable,year
4/26/2010 10:09,,2.37,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
4/26/2010 11:09,,2.27,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
4/26/2010 14:50,,1.36,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
5/28/2010 15:26,,0.09,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
6/15/2010 7:56,,1.19,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
6/15/2010 11:39,,1.55,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
6/15/2010 12:39,,1.76,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
6/15/2010 13:39,,1.74,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
7/28/2010 7:20,,1.11,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
7/28/2010 8:20,,1.13,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
7/28/2010 9:20,,1.18,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
7/28/2010 11:46,,1.54,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
8/23/2010 11:10,,1.2,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
8/23/2010 15:30,,1.74,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
9/28/2010 8:45,,1.23,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
9/28/2010 12:25,,1.36,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
10/28/2010 8:45,,1.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
10/28/2010 12:22,,0.97,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
11/29/2010 10:42,,0.94,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
11/29/2010 14:25,,0.84,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
12/20/2010 9:39,,1.52,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
12/20/2010 13:45,,1.46,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
12/20/2010 14:45,,1.32,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
12/20/2010 15:45,,1.56,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2010
4/25/2011 10:10,,1.44,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
4/25/2011 11:10,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
4/25/2011 12:10,,1.52,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
4/25/2011 15:40,,1.34,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
5/31/2011 11:00,,1.78,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
5/31/2011 15:00,,1.11,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
5/31/2011 16:00,,0.72,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
5/31/2011 17:00,,0.87,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
6/29/2011 10:09,,1.13,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
6/29/2011 11:09,,1.02,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
6/29/2011 13:10,,1.28,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
7/13/2011 9:45,,1.83,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
7/13/2011 10:45,,1.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
9/27/2011 11:35,,0.38,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
9/27/2011 14:45,,0.5,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
10/26/2011 9:40,,0.51,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
10/26/2011 10:40,,0.73,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
11/16/2011 8:30,,0.45,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
11/16/2011 12:40,,0.81,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
12/20/2011 10:35,,0.82,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2011
4/26/2012 9:40,,0.81,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
4/26/2012 15:00,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
4/26/2012 16:00,,1.11,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
4/26/2012 17:00,,0.95,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
5/31/2012 11:52,,1.22,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
6/27/2012 11:40,,1.84,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
6/27/2012 12:40,,1.21,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
6/27/2012 13:40,,1.09,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
6/27/2012 14:50,,0.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
7/16/2012 10:42,,0.74,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
7/16/2012 11:42,,0.62,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
7/16/2012 12:42,,0.67,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
7/16/2012 15:00,,1.31,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
8/29/2012 9:15,,1.35,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
8/29/2012 10:15,,1.15,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
8/29/2012 11:15,,1.42,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
8/29/2012 15:30,,1.61,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
9/25/2012 8:27,,1.95,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
9/25/2012 9:27,,2.09,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
9/25/2012 10:27,,1.62,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
9/25/2012 13:30,,2.47,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
10/25/2012 8:45,,1.11,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
10/25/2012 9:45,,1.1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
10/25/2012 10:45,,1.17,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
10/25/2012 12:05,,1.33,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
11/27/2012 9:45,,0.83,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
11/27/2012 10:45,,0.58,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
11/27/2012 11:45,,0.93,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
11/27/2012 14:10,,0.92,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
12/18/2012 9:38,,1.77,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
12/18/2012 10:38,,1.94,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
12/18/2012 14:00,,1.88,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2012
4/24/2013 10:00,,5.21,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
4/24/2013 10:01,,5.29,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
4/24/2013 10:02,,5.46,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
4/24/2013 14:15,,2.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
5/6/2013 9:00,,3.34,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
5/6/2013 13:20,,2.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
6/6/2013 10:20,,1.76,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
6/6/2013 14:30,,1.21,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
7/15/2013 10:17,,1.12,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
7/15/2013 15:05,,2.51,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
8/7/2013 12:17,,2.9,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
8/7/2013 15:55,,1.85,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
8/7/2013 15:56,,2.22,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
8/7/2013 15:57,,2.89,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
9/5/2013 11:35,,2.58,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
9/5/2013 16:05,,2.78,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
10/17/2013 10:27,,1,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
10/17/2013 16:00,,1.51,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
11/19/2013 11:05,,1.28,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
11/19/2013 16:09,,1.36,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
12/16/2013 10:25,,1.09,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
12/16/2013 10:26,,0.97,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
12/16/2013 10:27,,0.83,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
12/16/2013 15:26,,1.28,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2013
4/14/2014 11:17,,2.47,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
4/14/2014 11:18,,3.31,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
4/14/2014 11:19,,2.08,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
4/14/2014 15:48,,2.4,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
5/20/2014 10:17,,1.52,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
5/20/2014 14:40,,2.07,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
6/24/2014 9:50,,3.85,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
6/24/2014 14:40,,2.3,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
7/23/2014 9:46,,1.18,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
7/23/2014 13:52,,2.36,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
8/12/2014 13:11,,1.57,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
8/12/2014 16:10,,1.46,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
9/8/2014 10:50,,1.72,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
9/8/2014 15:23,,2.83,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
9/8/2014 15:24,,2.82,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
9/8/2014 15:25,,2.77,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
10/7/2014 10:36,,1.95,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
10/7/2014 16:07,,2.7,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
11/24/2014 11:43,,1.06,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
11/24/2014 17:05,,1.45,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
12/16/2014 12:14,,0.8,"Chlorophyll A, Corrected For Pheophytin",ug/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,"GRBCML - Chlorophyll A, Corrected For Pheophytin - ug/l",2014
