valuedatetime,datavalue,variable,units,sitecode,sitename,site-variable,year
10/7/14 16:07,0.49,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2014
11/24/14 11:43,0.69,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2014
11/24/14 17:05,0.56,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2014
12/16/14 12:14,1.16,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2014
12/16/14 16:22,2.25,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2014
4/20/15 12:58,0.97,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
4/20/15 16:30,0.53,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
4/20/15 16:31,0.94,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
5/11/15 11:20,0.36,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
5/11/15 15:33,0.19,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
6/1/15 11:10,0.39,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
6/1/15 15:02,0.17,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
7/2/15 12:17,0.34,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
7/2/15 12:18,0.44,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
7/2/15 12:19,0.35,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
7/2/15 16:05,0.32,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
8/6/15 10:46,0.25,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
8/6/15 14:25,0.25,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
9/3/15 9:15,0.3,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
9/3/15 13:41,0.32,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
10/27/15 11:14,0.32,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
10/27/15 15:24,0.34,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
11/24/15 8:55,0.29,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
11/24/15 13:50,0.44,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
12/17/15 9:15,0.57,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
12/17/15 14:10,0.52,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2015
4/6/16 9:22,0.49,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
4/6/16 14:43,0.31,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
5/11/16 9:25,0.51,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
5/11/16 14:00,0.67,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
6/2/16 9:18,0.24,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
6/2/16 13:10,0.31,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
7/11/16 10:55,0.64,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
7/11/16 15:30,0.39,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
8/1/16 10:30,0.31,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
8/1/16 14:55,0.21,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
8/1/16 14:56,0.26,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
8/1/16 14:57,0.31,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
9/15/16 10:25,0.57,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
9/15/16 14:31,0.39,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
9/15/16 14:32,0.48,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
9/15/16 14:33,0.46,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
10/6/16 9:16,0.18,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
11/8/16 11:02,0.74,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
11/8/16 14:42,0.58,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
12/13/16 9:41,0.64,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
12/13/16 14:30,0.48,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2016
4/19/17 11:20,0.654,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
4/19/17 15:25,0.962,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
5/9/17 11:24,1.003,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
5/9/17 15:20,0.269,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
6/1/17 11:30,0.67618,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
6/1/17 11:31,0.7332,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
6/1/17 11:32,0.82585,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
6/1/17 15:50,1.00046,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
7/6/17 10:30,1.0971,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
7/6/17 13:58,0.61784,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
8/3/17 9:00,0.15678,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
8/3/17 13:35,0.09612,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
8/3/17 13:36,0.11318,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
9/7/17 11:52,0.28975,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
9/7/17 16:00,0.29094,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
9/7/17 16:01,0.28833,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
9/7/17 16:02,0.28048,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
11/20/17 11:30,0.46583,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
12/4/17 10:41,0.36329,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
12/4/17 15:26,0.25781,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
12/4/17 15:27,0.33399,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
12/4/17 15:28,0.7471,Silica As Sio2,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Silica As Sio2 - mg/l,2017
