valuedatetime,datavalue,variable,units,sitecode,sitename,site-variable,year
5/31/11 15:00,0.05,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
5/31/11 16:00,0.033,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
5/31/11 17:00,0.026,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
6/29/11 10:09,0.062,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
6/29/11 11:09,0.056,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
6/29/11 12:09,0.058,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
6/29/11 13:10,0.033,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
7/13/11 9:45,0.036,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
7/13/11 10:45,0.046,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
7/13/11 11:45,0.043,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
7/13/11 14:40,0.049,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
8/10/11 8:49,0.039,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
8/10/11 9:49,0.044,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
8/10/11 10:49,0.04,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
8/10/11 13:02,0.032,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
9/27/11 11:35,0.045,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
9/27/11 14:45,0.033,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
10/26/11 9:40,0.131,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
10/26/11 10:40,0.13,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
10/26/11 11:40,0.143,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
10/26/11 14:35,0.127,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
11/16/11 8:30,0.125,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
11/16/11 12:40,0.117,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
12/20/11 10:35,0.136,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2011
4/26/12 9:40,0.044,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
4/26/12 15:00,0.052,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
4/26/12 16:00,0.047,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
4/26/12 17:00,0.049,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
6/27/12 11:40,0.036,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
6/27/12 12:40,0.033,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
6/27/12 13:40,0.032,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
6/27/12 14:50,0.041,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
7/16/12 10:42,0.012,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
7/16/12 11:42,0.012,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
7/16/12 12:42,0.01,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
8/29/12 9:15,0.029,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
8/29/12 10:15,0.032,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
8/29/12 11:15,0.028,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
9/25/12 8:27,0.007,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
9/25/12 9:27,0.005,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
9/25/12 10:27,0.007,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
10/25/12 8:45,0.134,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
10/25/12 9:45,0.134,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
10/25/12 10:45,0.093,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
10/25/12 12:05,0.097,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
11/27/12 9:45,0.108,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
11/27/12 10:45,0.107,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
11/27/12 11:45,0.144,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
11/27/12 14:10,0.153,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
12/18/12 9:38,0.097,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
12/18/12 10:38,0.096,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
12/18/12 14:00,0.129,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2012
4/24/13 10:00,0.011,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
4/24/13 10:01,0.007,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
4/24/13 10:02,0.007,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
4/24/13 14:15,0.022,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
6/6/13 10:20,0.042,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
6/6/13 14:30,0.026,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
7/15/13 10:17,0.026,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
7/15/13 15:05,0.062,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
8/7/13 12:17,0.013,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
9/5/13 11:35,0.019,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
10/17/13 10:27,0.043,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
10/17/13 16:00,0.04,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
11/19/13 11:05,0.186,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
11/19/13 16:09,0.185,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
12/16/13 10:25,0.163,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
12/16/13 10:26,0.161,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
12/16/13 10:27,0.166,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
12/16/13 15:26,0.161,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2013
4/14/14 11:17,0.071,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
4/14/14 11:18,0.083,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
4/14/14 11:19,0.085,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
4/14/14 15:48,0.052,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
5/20/14 10:17,0.031,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
5/20/14 14:40,0.036,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
6/24/14 9:50,0.019,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
6/24/14 14:40,0.008,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
7/23/14 9:46,0.024,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
8/12/14 13:11,0.022,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
8/12/14 16:10,0.012,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
9/8/14 10:50,0.037,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
9/8/14 15:23,0.038,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
9/8/14 15:24,0.029,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
9/8/14 15:25,0.041,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
10/7/14 10:36,0.024,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
10/7/14 16:07,0.032,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
11/24/14 11:43,0.09,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
11/24/14 17:05,0.083,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
12/16/14 12:14,0.121,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
12/16/14 16:22,0.129,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2014
4/20/15 12:58,0.059,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
4/20/15 16:30,0.128,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
4/20/15 16:31,0.041,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
5/11/15 15:33,0.019,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
6/1/15 11:10,0.028,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
6/1/15 15:02,0.018,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
7/2/15 12:17,0.031,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
7/2/15 12:18,0.04,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
7/2/15 12:19,0.04,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
7/2/15 16:05,0.026,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
8/6/15 10:46,0.03,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
8/6/15 14:25,0.03,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
9/3/15 9:15,0.038,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
9/3/15 13:41,0.042,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
10/27/15 11:14,0.091,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
10/27/15 15:24,0.093,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
11/24/15 8:55,0.091,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
11/24/15 13:50,0.097,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
12/17/15 9:15,0.1,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
12/17/15 14:10,0.097,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2015
4/6/16 9:22,0.099,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
4/6/16 14:43,0.164,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
5/11/16 9:25,0.051,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
5/11/16 14:00,0.064,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
6/2/16 9:18,0.024,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
6/2/16 13:10,0.02,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
7/11/16 10:55,0.014,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
7/11/16 15:30,0.012,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
8/1/16 10:30,0.041,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
8/1/16 14:55,0.036,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
8/1/16 14:56,0.033,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
8/1/16 14:57,0.034,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
9/15/16 10:25,0.071,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
9/15/16 14:31,0.076,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
9/15/16 14:32,0.08,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
9/15/16 14:33,0.071,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
10/4/16 13:40,0.024,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
10/6/16 9:16,0.025,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
11/8/16 11:02,0.121,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
11/8/16 14:42,0.096,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
12/13/16 9:41,0.096,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
12/13/16 14:30,0.092,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2016
4/19/17 11:20,0.0621,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
4/19/17 15:25,0.0427,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
5/9/17 11:24,0.063,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
5/9/17 15:20,0.052,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
6/1/17 11:30,0.05523,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
6/1/17 11:31,0.06083,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
6/1/17 11:32,0.05747,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
6/1/17 15:50,0.04685,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
7/6/17 10:30,0.02537,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
7/6/17 13:58,0.00589,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
8/3/17 9:00,0.11155,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
8/3/17 13:35,0.11319,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
8/3/17 13:36,0.15299,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
8/3/17 13:37,0.10891,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
9/7/17 11:52,0.14943,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
9/7/17 16:00,0.14492,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
9/7/17 16:01,0.15445,Nitrate + Nitrite,mg/l,GRBCML,GREAT BAY ESTUARY - COASTAL MARINE LABORATORY,GRBCML - Nitrate + Nitrite - mg/l,2017
